tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,function_id,function_name,executive_owner,operating_model,primary_kpis,critical_processes
first-capital-financial,First Capital Financial,v6.0,business_function,FC-BF-001,Consumer Banking & Deposits,v4_synthetic_pack,Head of Consumer Banking,synthetic_demo,family-1-enterprise-operating-model/F02_business-org-functions.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves,current_state|relationship|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:primary_kpis_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FC-BF-001,Consumer Banking & Deposits,Head of Consumer Banking,"Branches, deposits, retail lending, digital banking, customer onboarding",data_thin:primary_kpis_missing,"Branches, deposits, retail lending, digital banking, customer onboarding"
first-capital-financial,First Capital Financial,v6.0,business_function,FC-BF-002,Commercial & Corporate Banking,v4_synthetic_pack,Head of Commercial Banking,synthetic_demo,family-1-enterprise-operating-model/F02_business-org-functions.csv,3,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves,current_state|relationship|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:primary_kpis_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FC-BF-002,Commercial & Corporate Banking,Head of Commercial Banking,"Middle-market, large corporate, treasury services, commercial lending",data_thin:primary_kpis_missing,"Middle-market, large corporate, treasury services, commercial lending"
first-capital-financial,First Capital Financial,v6.0,business_function,FC-BF-003,Cards & Payments,v4_synthetic_pack,Head of Cards & Payments,synthetic_demo,family-1-enterprise-operating-model/F02_business-org-functions.csv,4,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves,current_state|relationship|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:primary_kpis_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FC-BF-003,Cards & Payments,Head of Cards & Payments,"Credit/debit cards, authorization, payment rails, merchant acquiring",data_thin:primary_kpis_missing,"Credit/debit cards, authorization, payment rails, merchant acquiring"
first-capital-financial,First Capital Financial,v6.0,business_function,FC-BF-004,Wealth & Asset Management,v4_synthetic_pack,Head of Wealth Management,synthetic_demo,family-1-enterprise-operating-model/F02_business-org-functions.csv,5,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves,current_state|relationship|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:primary_kpis_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FC-BF-004,Wealth & Asset Management,Head of Wealth Management,"Private bank, advisory, brokerage, trust, investment management",data_thin:primary_kpis_missing,"Private bank, advisory, brokerage, trust, investment management"
first-capital-financial,First Capital Financial,v6.0,business_function,FC-BF-005,Treasury & Capital Markets,v4_synthetic_pack,Treasurer,synthetic_demo,family-1-enterprise-operating-model/F02_business-org-functions.csv,6,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves,current_state|relationship|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:primary_kpis_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FC-BF-005,Treasury & Capital Markets,Treasurer,"ALM, liquidity, funding, FX, rates, securities, capital markets",data_thin:primary_kpis_missing,"ALM, liquidity, funding, FX, rates, securities, capital markets"
first-capital-financial,First Capital Financial,v6.0,business_function,FC-BF-006,Risk Management,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,family-1-enterprise-operating-model/F02_business-org-functions.csv,7,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves,current_state|relationship|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:primary_kpis_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FC-BF-006,Risk Management,Chief Risk Officer,"Credit, market, operational, model risk, stress testing, CCAR",data_thin:primary_kpis_missing,"Credit, market, operational, model risk, stress testing, CCAR"
first-capital-financial,First Capital Financial,v6.0,business_function,FC-BF-007,Financial Crimes & AML,v4_synthetic_pack,BSA/AML Officer,synthetic_demo,family-1-enterprise-operating-model/F02_business-org-functions.csv,8,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves,current_state|relationship|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:primary_kpis_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FC-BF-007,Financial Crimes & AML,BSA/AML Officer,"AML, sanctions, KYC, fraud strategy, transaction monitoring, SAR",data_thin:primary_kpis_missing,"AML, sanctions, KYC, fraud strategy, transaction monitoring, SAR"
first-capital-financial,First Capital Financial,v6.0,business_function,FC-BF-008,Compliance & Regulatory,v4_synthetic_pack,Chief Compliance Officer,synthetic_demo,family-1-enterprise-operating-model/F02_business-org-functions.csv,9,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves,current_state|relationship|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:primary_kpis_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FC-BF-008,Compliance & Regulatory,Chief Compliance Officer,"Reg reporting, OCC/Fed exams, CFPB, fair lending, surveillance",data_thin:primary_kpis_missing,"Reg reporting, OCC/Fed exams, CFPB, fair lending, surveillance"
first-capital-financial,First Capital Financial,v6.0,business_function,FC-BF-009,Finance & Controllership,v4_synthetic_pack,Chief Financial Officer,synthetic_demo,family-1-enterprise-operating-model/F02_business-org-functions.csv,10,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves,current_state|relationship|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:primary_kpis_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FC-BF-009,Finance & Controllership,Chief Financial Officer,"GL, close, FP&A, regulatory reporting, capital, SOX, treasury accounting",data_thin:primary_kpis_missing,"GL, close, FP&A, regulatory reporting, capital, SOX, treasury accounting"
first-capital-financial,First Capital Financial,v6.0,business_function,FC-BF-010,Operations & Servicing,v4_synthetic_pack,Chief Operating Officer,synthetic_demo,family-1-enterprise-operating-model/F02_business-org-functions.csv,11,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves,current_state|relationship|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:primary_kpis_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FC-BF-010,Operations & Servicing,Chief Operating Officer,"Payment ops, loan servicing, disputes, back-office, reconciliation",data_thin:primary_kpis_missing,"Payment ops, loan servicing, disputes, back-office, reconciliation"
